customer_id,churn_flag,churn_date,churn_reason
CUST06433,1,2026-07-22,Not Using Product
CUST06434,1,2026-07-13,Customer Support
CUST06435,1,2026-01-08,Other
CUST06436,0,,Not Churned
CUST06437,0,,Not Churned
CUST06438,1,2026-06-13,Technical Issues
CUST06439,0,,Not Churned
CUST06440,0,,Not Churned
CUST06441,0,,Not Churned
CUST06442,0,,Not Churned
CUST06443,0,,Not Churned
CUST06444,0,,Not Churned
CUST06445,0,,Not Churned
CUST06446,0,,Not Churned
CUST06447,1,2026-07-05,Other
CUST06448,0,,Not Churned
CUST06449,0,,Not Churned
CUST06450,0,,Not Churned
CUST06451,1,2026-04-12,Technical Issues
CUST06452,1,2026-03-02,Other
CUST06453,1,2026-03-22,Customer Support
CUST06454,1,2026-06-03,Customer Support
CUST06455,0,,Not Churned
CUST06456,1,2026-07-22,Competitor
CUST06457,0,,Not Churned
CUST06458,0,,Not Churned
CUST06459,0,,Not Churned
CUST06460,0,,Not Churned
CUST06461,0,,Not Churned
CUST06462,0,,Not Churned
CUST06463,1,2026-02-24,Technical Issues
CUST06464,0,,Not Churned
CUST06465,1,2026-02-01,Competitor
CUST06466,0,,Not Churned
CUST06467,0,,Not Churned
CUST06468,0,,Not Churned
CUST06469,0,,Not Churned
CUST06470,0,,Not Churned
CUST06471,0,,Not Churned
CUST06472,0,,Not Churned
CUST06473,1,2026-03-15,Technical Issues
CUST06474,1,2026-05-30,Technical Issues
CUST06475,0,,Not Churned
CUST06476,1,2026-03-08,Other
CUST06477,0,,Not Churned
CUST06478,1,2026-05-09,Not Using Product
CUST06479,0,,Not Churned
CUST06480,0,,Not Churned
CUST06481,0,,Not Churned
CUST06482,0,,Not Churned
CUST06483,0,,Not Churned
CUST06484,0,,Not Churned
CUST06485,0,,Not Churned
CUST06486,0,,Not Churned
CUST06487,0,,Not Churned
CUST06488,1,2026-03-06,Other
CUST06489,0,,Not Churned
CUST06490,1,2026-02-15,Competitor
CUST06491,0,,Not Churned
CUST06492,1,2026-03-14,Not Using Product
CUST06493,0,,Not Churned
CUST06494,0,,Not Churned
CUST06495,1,2026-08-15,Poor Service
CUST06496,0,,Not Churned
CUST06497,0,,Not Churned
CUST06498,0,,Not Churned
CUST06499,1,2026-03-02,Poor Service
CUST06500,0,,Not Churned
CUST06501,1,2026-06-15,Other
CUST06502,0,,Not Churned
CUST06503,0,,Not Churned
CUST06504,0,,Not Churned
CUST06505,1,2026-06-11,Competitor
CUST06506,0,,Not Churned
CUST06507,0,,Not Churned
CUST06508,1,2026-01-15,Poor Service
CUST06509,0,,Not Churned
CUST06510,0,,Not Churned
CUST06511,0,,Not Churned
CUST06512,0,,Not Churned
CUST06513,0,,Not Churned
CUST06514,1,2026-06-14,Customer Support
CUST06515,0,,Not Churned
CUST06516,0,,Not Churned
CUST06517,1,2026-04-09,Poor Service
CUST06518,0,,Not Churned
CUST06519,0,,Not Churned
CUST06520,0,,Not Churned
CUST06521,0,,Not Churned
CUST06522,0,,Not Churned
CUST06523,0,,Not Churned
CUST06524,0,,Not Churned
CUST06525,0,,Not Churned
CUST06526,0,,Not Churned
CUST06527,0,,Not Churned
CUST06528,0,,Not Churned
CUST06529,1,2026-02-09,Other
CUST06530,0,,Not Churned
CUST06531,1,2026-06-02,High Price
CUST06532,0,,Not Churned
CUST06533,0,,Not Churned
CUST06534,0,,Not Churned
CUST06535,0,,Not Churned
CUST06536,0,,Not Churned
CUST06537,0,,Not Churned
CUST06538,0,,Not Churned
CUST06539,0,,Not Churned
CUST06540,0,,Not Churned
CUST06541,0,,Not Churned
CUST06542,0,,Not Churned
CUST06543,0,,Not Churned
CUST06544,0,,Not Churned
CUST06545,0,,Not Churned
CUST06546,0,,Not Churned
CUST06547,0,,Not Churned
CUST06548,0,,Not Churned
CUST06549,0,,Not Churned
CUST06550,0,,Not Churned
CUST06551,0,,Not Churned
CUST06552,0,,Not Churned
CUST06553,0,,Not Churned
CUST06554,0,,Not Churned
CUST06555,0,,Not Churned
CUST06556,1,2026-03-11,Poor Service
CUST06557,1,2026-07-09,Competitor
CUST06558,0,,Not Churned
CUST06559,0,,Not Churned
CUST06560,1,2026-08-19,Technical Issues
CUST06561,1,2026-06-21,Competitor
CUST06562,0,,Not Churned
CUST06563,0,,Not Churned
CUST06564,0,,Not Churned
CUST06565,0,,Not Churned
CUST06566,0,,Not Churned
CUST06567,1,2026-03-17,Technical Issues
CUST06568,0,,Not Churned
CUST06569,0,,Not Churned
CUST06570,0,,Not Churned
CUST06571,1,2026-08-18,Poor Service
CUST06572,0,,Not Churned
CUST06573,0,,Not Churned
CUST06574,1,2026-05-06,Competitor
CUST06575,0,,Not Churned
CUST06576,0,,Not Churned
CUST06577,0,,Not Churned
CUST06578,0,,Not Churned
CUST06579,0,,Not Churned
CUST06580,0,,Not Churned
CUST06581,1,2026-03-22,Other
CUST06582,1,2026-05-30,Technical Issues
CUST06583,0,,Not Churned
CUST06584,1,2026-03-04,Not Using Product
CUST06585,0,,Not Churned
CUST06586,0,,Not Churned
CUST06587,1,2026-06-23,Other
CUST06588,0,,Not Churned
CUST06589,0,,Not Churned
CUST06590,0,,Not Churned
CUST06591,0,,Not Churned
CUST06592,1,2026-07-23,Customer Support
CUST06593,0,,Not Churned
CUST06594,0,,Not Churned
CUST06595,0,,Not Churned
CUST06596,0,,Not Churned
CUST06597,0,,Not Churned
CUST06598,0,,Not Churned
CUST06599,0,,Not Churned
CUST06600,0,,Not Churned
CUST06601,0,,Not Churned
CUST06602,0,,Not Churned
CUST06603,0,,Not Churned
CUST06604,0,,Not Churned
CUST06605,0,,Not Churned
CUST06606,1,2026-04-08,Competitor
CUST06607,0,,Not Churned
CUST06608,0,,Not Churned
CUST06609,1,2026-01-17,Other
CUST06610,0,,Not Churned
CUST06611,1,2026-01-17,Customer Support
CUST06612,0,,Not Churned
CUST06613,1,2026-08-22,Technical Issues
CUST06614,0,,Not Churned
CUST06615,0,,Not Churned
CUST06616,0,,Not Churned
CUST06617,0,,Not Churned
CUST06618,0,,Not Churned
CUST06619,1,2026-04-20,Competitor
CUST06620,0,,Not Churned
CUST06621,1,2026-06-03,Customer Support
CUST06622,0,,Not Churned
CUST06623,0,,Not Churned
CUST06624,0,,Not Churned
CUST06625,0,,Not Churned
CUST06626,1,2026-04-23,Other
CUST06627,0,,Not Churned
CUST06628,1,2026-06-13,Technical Issues
CUST06629,0,,Not Churned
CUST06630,1,2026-06-11,High Price
CUST06631,0,,Not Churned
CUST06632,0,,Not Churned
CUST06633,0,,Not Churned
CUST06634,0,,Not Churned
CUST06635,1,2026-05-22,Not Using Product
CUST06636,0,,Not Churned
CUST06637,1,2026-03-14,Competitor
CUST06638,0,,Not Churned
CUST06639,1,2026-04-19,High Price
CUST06640,0,,Not Churned
CUST06641,0,,Not Churned
CUST06642,0,,Not Churned
CUST06643,0,,Not Churned
CUST06644,0,,Not Churned
CUST06645,0,,Not Churned
CUST06646,1,2026-08-14,Technical Issues
CUST06647,0,,Not Churned
CUST06648,0,,Not Churned
CUST06649,1,2026-06-18,Not Using Product
CUST06650,0,,Not Churned
CUST06651,0,,Not Churned
CUST06652,0,,Not Churned
CUST06653,1,2026-04-07,Competitor
CUST06654,1,2026-05-24,Poor Service
CUST06655,0,,Not Churned
CUST06656,0,,Not Churned
CUST06657,0,,Not Churned
CUST06658,1,2026-03-26,Technical Issues
CUST06659,0,,Not Churned
CUST06660,0,,Not Churned
CUST06661,0,,Not Churned
CUST06662,0,,Not Churned
CUST06663,0,,Not Churned
CUST06664,0,,Not Churned
CUST06665,0,,Not Churned
CUST06666,0,,Not Churned
CUST06667,0,,Not Churned
CUST06668,0,,Not Churned
CUST06669,0,,Not Churned
CUST06670,1,2026-06-12,Other
CUST06671,0,,Not Churned
CUST06672,1,2026-08-07,Customer Support
CUST06673,0,,Not Churned
CUST06674,0,,Not Churned
CUST06675,0,,Not Churned
CUST06676,1,2026-01-22,Customer Support
CUST06677,1,2026-01-14,Competitor
CUST06678,0,,Not Churned
CUST06679,0,,Not Churned
CUST06680,0,,Not Churned
CUST06681,1,2026-03-22,High Price
CUST06682,0,,Not Churned
CUST06683,0,,Not Churned
CUST06684,1,2026-01-17,Other
CUST06685,0,,Not Churned
CUST06686,0,,Not Churned
CUST06687,0,,Not Churned
CUST06688,1,2026-01-19,Poor Service
CUST06689,1,2026-04-26,Customer Support
CUST06690,0,,Not Churned
CUST06691,0,,Not Churned
CUST06692,0,,Not Churned
CUST06693,0,,Not Churned
CUST06694,1,2026-04-05,Poor Service
CUST06695,1,2026-02-09,Poor Service
CUST06696,0,,Not Churned
CUST06697,0,,Not Churned
CUST06698,1,2026-02-14,High Price
CUST06699,0,,Not Churned
CUST06700,1,2026-06-14,Other
CUST06701,0,,Not Churned
CUST06702,0,,Not Churned
CUST06703,0,,Not Churned
CUST06704,0,,Not Churned
CUST06705,1,2026-02-26,Competitor
CUST06706,0,,Not Churned
CUST06707,0,,Not Churned
CUST06708,0,,Not Churned
CUST06709,1,2026-04-12,Competitor
CUST06710,0,,Not Churned
CUST06711,0,,Not Churned
CUST06712,1,2026-08-11,Not Using Product
CUST06713,0,,Not Churned
CUST06714,0,,Not Churned
CUST06715,1,2026-04-30,Not Using Product
CUST06716,1,2026-01-29,Not Using Product
CUST06717,1,2026-07-15,Technical Issues
CUST06718,0,,Not Churned
CUST06719,0,,Not Churned
CUST06720,1,2026-07-30,Other
CUST06721,0,,Not Churned
CUST06722,0,,Not Churned
CUST06723,0,,Not Churned
CUST06724,0,,Not Churned
CUST06725,0,,Not Churned
CUST06726,0,,Not Churned
CUST06727,0,,Not Churned
CUST06728,0,,Not Churned
CUST06729,0,,Not Churned
CUST06730,0,,Not Churned
CUST06731,0,,Not Churned
CUST06732,1,2026-07-04,Customer Support
CUST06733,0,,Not Churned
CUST06734,0,,Not Churned
CUST06735,1,2026-02-05,Competitor
CUST06736,0,,Not Churned
CUST06737,0,,Not Churned
CUST06738,0,,Not Churned
CUST06739,1,2026-04-07,Customer Support
CUST06740,0,,Not Churned
CUST06741,0,,Not Churned
CUST06742,0,,Not Churned
CUST06743,0,,Not Churned
CUST06744,1,2026-03-05,Competitor
CUST06745,0,,Not Churned
CUST06746,1,2026-01-30,Competitor
CUST06747,0,,Not Churned
CUST06748,0,,Not Churned
CUST06749,0,,Not Churned
CUST06750,1,2026-05-11,Technical Issues
CUST06751,0,,Not Churned
CUST06752,0,,Not Churned
CUST06753,1,2026-06-18,Customer Support
CUST06754,0,,Not Churned
CUST06755,0,,Not Churned
CUST06756,1,2026-03-21,High Price
CUST06757,1,2026-08-22,Not Using Product
CUST06758,0,,Not Churned
CUST06759,0,,Not Churned
CUST06760,1,2026-07-10,Customer Support
CUST06761,1,2026-01-18,Customer Support
CUST06762,0,,Not Churned
CUST06763,0,,Not Churned
CUST06764,0,,Not Churned
CUST06765,1,2026-06-11,Competitor
CUST06766,1,2026-01-05,Customer Support
CUST06767,1,2026-08-19,Poor Service
CUST06768,1,2026-01-11,High Price
CUST06769,0,,Not Churned
CUST06770,0,,Not Churned
CUST06771,0,,Not Churned
CUST06772,0,,Not Churned
CUST06773,1,2026-06-29,Competitor
CUST06774,0,,Not Churned
CUST06775,1,2026-02-10,Customer Support
CUST06776,0,,Not Churned
CUST06777,0,,Not Churned
CUST06778,1,2026-03-06,Not Using Product
CUST06779,1,2026-03-01,Poor Service
CUST06780,1,2026-01-29,Technical Issues
CUST06781,0,,Not Churned
CUST06782,0,,Not Churned
CUST06783,1,2026-03-26,Customer Support
CUST06784,0,,Not Churned
CUST06785,0,,Not Churned
CUST06786,0,,Not Churned
CUST06787,0,,Not Churned
CUST06788,0,,Not Churned
CUST06789,1,2026-08-17,Other
CUST06790,1,2026-08-30,Technical Issues
CUST06791,1,2026-08-13,Not Using Product
CUST06792,0,,Not Churned
CUST06793,0,,Not Churned
CUST06794,0,,Not Churned
CUST06795,1,2026-06-28,Other
CUST06796,0,,Not Churned
CUST06797,0,,Not Churned
CUST06798,0,,Not Churned
CUST06799,1,2026-01-18,Technical Issues
CUST06800,1,2026-08-15,Poor Service
CUST06801,1,2026-01-07,Poor Service
CUST06802,1,2026-01-29,Technical Issues
CUST06803,0,,Not Churned
CUST06804,1,2026-08-23,Not Using Product
CUST06805,0,,Not Churned
CUST06806,0,,Not Churned
CUST06807,0,,Not Churned
CUST06808,0,,Not Churned
CUST06809,1,2026-01-26,Competitor
CUST06810,0,,Not Churned
CUST06811,0,,Not Churned
CUST06812,0,,Not Churned
CUST06813,0,,Not Churned
CUST06814,0,,Not Churned
CUST06815,0,,Not Churned
CUST06816,1,2026-08-28,Customer Support
CUST06817,1,2026-01-04,Competitor
CUST06818,0,,Not Churned
CUST06819,0,,Not Churned
CUST06820,1,2026-01-23,Poor Service
CUST06821,0,,Not Churned
CUST06822,1,2026-02-17,Other
CUST06823,0,,Not Churned
CUST06824,0,,Not Churned
CUST06825,0,,Not Churned
CUST06826,0,,Not Churned
CUST06827,0,,Not Churned
CUST06828,1,2026-03-18,Not Using Product
CUST06829,0,,Not Churned
CUST06830,0,,Not Churned
CUST06831,1,2026-05-19,Other
CUST06832,1,2026-07-16,High Price
CUST06833,0,,Not Churned
CUST06834,0,,Not Churned
CUST06835,0,,Not Churned
CUST06836,0,,Not Churned
CUST06837,0,,Not Churned
CUST06838,0,,Not Churned
CUST06839,0,,Not Churned
CUST06840,0,,Not Churned
CUST06841,0,,Not Churned
CUST06842,0,,Not Churned
CUST06843,0,,Not Churned
CUST06844,0,,Not Churned
CUST06845,1,2026-06-12,Competitor
CUST06846,0,,Not Churned
CUST06847,0,,Not Churned
CUST06848,1,2026-07-21,Customer Support
CUST06849,0,,Not Churned
CUST06850,0,,Not Churned
CUST06851,1,2026-02-09,Poor Service
CUST06852,0,,Not Churned
CUST06853,0,,Not Churned
CUST06854,1,2026-08-08,Competitor
CUST06855,0,,Not Churned
CUST06856,0,,Not Churned
CUST06857,0,,Not Churned
CUST06858,0,,Not Churned
CUST06859,0,,Not Churned
CUST06860,0,,Not Churned
CUST06861,0,,Not Churned
CUST06862,0,,Not Churned
CUST06863,0,,Not Churned
CUST06864,0,,Not Churned
CUST06865,0,,Not Churned
CUST06866,0,,Not Churned
CUST06867,0,,Not Churned
CUST06868,0,,Not Churned
CUST06869,0,,Not Churned
CUST06870,1,2026-02-10,High Price
CUST06871,0,,Not Churned
CUST06872,0,,Not Churned
CUST06873,1,2026-03-08,Technical Issues
CUST06874,1,2026-08-01,Poor Service
CUST06875,0,,Not Churned
CUST06876,0,,Not Churned
CUST06877,1,2026-07-22,Not Using Product
CUST06878,1,2026-04-14,Not Using Product
CUST06879,1,2026-02-10,Other
CUST06880,0,,Not Churned
CUST06881,0,,Not Churned
CUST06882,1,2026-03-10,High Price
CUST06883,0,,Not Churned
CUST06884,1,2026-02-07,High Price
CUST06885,1,2026-06-02,Poor Service
CUST06886,0,,Not Churned
CUST06887,1,2026-01-15,Other
CUST06888,0,,Not Churned
CUST06889,1,2026-08-23,Competitor
CUST06890,0,,Not Churned
CUST06891,0,,Not Churned
CUST06892,0,,Not Churned
CUST06893,0,,Not Churned
CUST06894,1,2026-06-18,Not Using Product
CUST06895,0,,Not Churned
CUST06896,0,,Not Churned
CUST06897,1,2026-07-27,Customer Support
CUST06898,1,2026-06-21,Not Using Product
CUST06899,0,,Not Churned
CUST06900,0,,Not Churned
CUST06901,1,2026-07-17,Not Using Product
CUST06902,1,2026-01-31,Customer Support
CUST06903,0,,Not Churned
CUST06904,0,,Not Churned
CUST06905,0,,Not Churned
CUST06906,0,,Not Churned
CUST06907,0,,Not Churned
CUST06908,0,,Not Churned
CUST06909,0,,Not Churned
CUST06910,0,,Not Churned
CUST06911,0,,Not Churned
CUST06912,0,,Not Churned
CUST06913,1,2026-03-25,Other
CUST06914,0,,Not Churned
CUST06915,0,,Not Churned
CUST06916,0,,Not Churned
CUST06917,1,2026-02-27,Poor Service
CUST06918,0,,Not Churned
CUST06919,0,,Not Churned
CUST06920,1,2026-05-25,Technical Issues
CUST06921,0,,Not Churned
CUST06922,0,,Not Churned
CUST06923,0,,Not Churned
CUST06924,1,2026-01-25,Other
CUST06925,0,,Not Churned
CUST06926,1,2026-05-16,Technical Issues
CUST06927,0,,Not Churned
CUST06928,1,2026-02-17,Poor Service
CUST06929,0,,Not Churned
CUST06930,0,,Not Churned
CUST06931,1,2026-05-15,Other
CUST06932,1,2026-07-27,Technical Issues
CUST06933,0,,Not Churned
CUST06934,0,,Not Churned
CUST06935,0,,Not Churned
CUST06936,0,,Not Churned
CUST06937,0,,Not Churned
CUST06938,0,,Not Churned
CUST06939,0,,Not Churned
CUST06940,1,2026-01-06,Technical Issues
CUST06941,1,2026-08-28,High Price
CUST06942,0,,Not Churned
CUST06943,1,2026-06-09,Competitor
CUST06944,0,,Not Churned
CUST06945,0,,Not Churned
CUST06946,1,2026-04-25,High Price
CUST06947,0,,Not Churned
CUST06948,1,2026-07-04,Other
CUST06949,0,,Not Churned
CUST06950,0,,Not Churned
CUST06951,0,,Not Churned
CUST06952,0,,Not Churned
CUST06953,0,,Not Churned
CUST06954,1,2026-07-31,High Price
CUST06955,0,,Not Churned
CUST06956,0,,Not Churned
CUST06957,0,,Not Churned
CUST06958,0,,Not Churned
CUST06959,0,,Not Churned
CUST06960,1,2026-03-16,Not Using Product
CUST06961,0,,Not Churned
CUST06962,1,2026-05-16,High Price
CUST06963,0,,Not Churned
CUST06964,0,,Not Churned
CUST06965,0,,Not Churned
CUST06966,0,,Not Churned
CUST06967,0,,Not Churned
CUST06968,0,,Not Churned
CUST06969,0,,Not Churned
CUST06970,0,,Not Churned
CUST06971,0,,Not Churned
CUST06972,0,,Not Churned
CUST06973,0,,Not Churned
CUST06974,0,,Not Churned
CUST06975,0,,Not Churned
CUST06976,0,,Not Churned
CUST06977,1,2026-03-09,Not Using Product
CUST06978,1,2026-08-08,High Price
CUST06979,0,,Not Churned
CUST06980,1,2026-05-13,High Price
CUST06981,0,,Not Churned
CUST06982,0,,Not Churned
CUST06983,1,2026-06-14,Competitor
CUST06984,0,,Not Churned
CUST06985,0,,Not Churned
CUST06986,1,2026-07-04,Competitor
CUST06987,0,,Not Churned
CUST06988,0,,Not Churned
CUST06989,0,,Not Churned
CUST06990,0,,Not Churned
CUST06991,0,,Not Churned
CUST06992,0,,Not Churned
CUST06993,0,,Not Churned
CUST06994,0,,Not Churned
CUST06995,1,2026-07-15,Other
CUST06996,0,,Not Churned
CUST06997,0,,Not Churned
CUST06998,0,,Not Churned
CUST06999,0,,Not Churned
CUST07000,1,2026-07-15,Technical Issues
CUST07001,0,,Not Churned
CUST07002,0,,Not Churned
CUST07003,0,,Not Churned
CUST07004,0,,Not Churned
CUST07005,1,2026-04-25,High Price
CUST07006,1,2026-06-29,Technical Issues
CUST07007,1,2026-04-25,Not Using Product
CUST07008,0,,Not Churned
CUST07009,1,2026-08-02,Poor Service
CUST07010,0,,Not Churned
CUST07011,0,,Not Churned
CUST07012,1,2026-06-12,Poor Service
CUST07013,0,,Not Churned
CUST07014,0,,Not Churned
CUST07015,1,2026-04-14,Competitor
CUST07016,0,,Not Churned
CUST07017,0,,Not Churned
CUST07018,0,,Not Churned
CUST07019,0,,Not Churned
CUST07020,0,,Not Churned
CUST07021,0,,Not Churned
CUST07022,0,,Not Churned
CUST07023,1,2026-05-11,Poor Service
CUST07024,0,,Not Churned
CUST07025,0,,Not Churned
CUST07026,0,,Not Churned
CUST07027,0,,Not Churned
CUST07028,0,,Not Churned
CUST07029,0,,Not Churned
CUST07030,0,,Not Churned
CUST07031,1,2026-01-14,Other
CUST07032,1,2026-01-24,Competitor
CUST07033,1,2026-08-01,Technical Issues
CUST07034,1,2026-05-31,Not Using Product
CUST07035,0,,Not Churned
CUST07036,1,2026-03-20,Customer Support
CUST07037,1,2026-07-10,Customer Support
CUST07038,0,,Not Churned
CUST07039,0,,Not Churned
CUST07040,0,,Not Churned
CUST07041,0,,Not Churned
CUST07042,0,,Not Churned
CUST07043,1,2026-08-22,Customer Support
CUST07044,1,2026-08-10,Customer Support
CUST07045,1,2026-04-10,Technical Issues
CUST07046,0,,Not Churned
CUST07047,0,,Not Churned
CUST07048,1,2026-05-17,Competitor
CUST07049,0,,Not Churned
CUST07050,0,,Not Churned
CUST07051,1,2026-04-07,Customer Support
CUST07052,0,,Not Churned
CUST07053,0,,Not Churned
CUST07054,0,,Not Churned
CUST07055,0,,Not Churned
CUST07056,0,,Not Churned
CUST07057,0,,Not Churned
CUST07058,1,2026-05-12,Poor Service
CUST07059,1,2026-03-23,High Price
CUST07060,1,2026-06-04,Competitor
CUST07061,0,,Not Churned
CUST07062,1,2026-01-20,Competitor
CUST07063,0,,Not Churned
CUST07064,1,2026-06-20,Poor Service
CUST07065,0,,Not Churned
CUST07066,0,,Not Churned
CUST07067,1,2026-01-15,Not Using Product
CUST07068,0,,Not Churned
CUST07069,0,,Not Churned
CUST07070,0,,Not Churned
CUST07071,0,,Not Churned
CUST07072,0,,Not Churned
CUST07073,1,2026-06-27,High Price
CUST07074,0,,Not Churned
CUST07075,0,,Not Churned
CUST07076,0,,Not Churned
CUST07077,1,2026-08-18,Poor Service
CUST07078,1,2026-05-31,Not Using Product
CUST07079,1,2026-04-06,Not Using Product
CUST07080,1,2026-02-26,Other
CUST07081,1,2026-01-20,Competitor
CUST07082,0,,Not Churned
CUST07083,0,,Not Churned
CUST07084,0,,Not Churned
CUST07085,1,2026-08-29,Technical Issues
CUST07086,1,2026-06-17,High Price
CUST07087,0,,Not Churned
CUST07088,0,,Not Churned
CUST07089,0,,Not Churned
CUST07090,0,,Not Churned
CUST07091,0,,Not Churned
CUST07092,0,,Not Churned
CUST07093,0,,Not Churned
CUST07094,0,,Not Churned
CUST07095,1,2026-03-08,Not Using Product
CUST07096,0,,Not Churned
CUST07097,0,,Not Churned
CUST07098,0,,Not Churned
CUST07099,0,,Not Churned
CUST07100,0,,Not Churned
CUST07101,0,,Not Churned
CUST07102,0,,Not Churned
CUST07103,0,,Not Churned
CUST07104,0,,Not Churned
CUST07105,0,,Not Churned
CUST07106,0,,Not Churned
CUST07107,1,2026-05-26,Poor Service
CUST07108,0,,Not Churned
CUST07109,0,,Not Churned
CUST07110,0,,Not Churned
CUST07111,0,,Not Churned
CUST07112,0,,Not Churned
CUST07113,1,2026-03-26,High Price
CUST07114,0,,Not Churned
CUST07115,1,2026-04-29,Customer Support
CUST07116,0,,Not Churned
CUST07117,0,,Not Churned
CUST07118,0,,Not Churned
CUST07119,0,,Not Churned
CUST07120,0,,Not Churned
CUST07121,0,,Not Churned
CUST07122,1,2026-02-13,Competitor
CUST07123,0,,Not Churned
CUST07124,0,,Not Churned
CUST07125,0,,Not Churned
CUST07126,0,,Not Churned
CUST07127,0,,Not Churned
CUST07128,0,,Not Churned
CUST07129,1,2026-06-09,Other
CUST07130,1,2026-03-18,Poor Service
CUST07131,0,,Not Churned
CUST07132,1,2026-08-23,Not Using Product
CUST07133,0,,Not Churned
CUST07134,0,,Not Churned
CUST07135,0,,Not Churned
CUST07136,0,,Not Churned
CUST07137,0,,Not Churned
CUST07138,0,,Not Churned
CUST07139,0,,Not Churned
CUST07140,0,,Not Churned
CUST07141,0,,Not Churned
CUST07142,0,,Not Churned
CUST07143,0,,Not Churned
CUST07144,0,,Not Churned
CUST07145,0,,Not Churned
CUST07146,1,2026-02-04,Competitor
CUST07147,0,,Not Churned
CUST07148,0,,Not Churned
CUST07149,1,2026-01-30,Other
CUST07150,0,,Not Churned
CUST07151,1,2026-03-16,Other
CUST07152,1,2026-04-06,Customer Support
CUST07153,0,,Not Churned
CUST07154,1,2026-07-02,Not Using Product
CUST07155,1,2026-05-06,Technical Issues
CUST07156,0,,Not Churned
CUST07157,0,,Not Churned
CUST07158,0,,Not Churned
CUST07159,1,2026-04-09,High Price
CUST07160,0,,Not Churned
CUST07161,0,,Not Churned
CUST07162,0,,Not Churned
CUST07163,0,,Not Churned
CUST07164,1,2026-06-09,Technical Issues
CUST07165,0,,Not Churned
CUST07166,0,,Not Churned
CUST07167,0,,Not Churned
CUST07168,1,2026-02-27,Other
CUST07169,1,2026-01-09,Technical Issues
CUST07170,1,2026-08-15,Customer Support
CUST07171,0,,Not Churned
CUST07172,0,,Not Churned
CUST07173,0,,Not Churned
CUST07174,0,,Not Churned
CUST07175,1,2026-03-19,High Price
CUST07176,0,,Not Churned
CUST07177,1,2026-07-22,Poor Service
CUST07178,0,,Not Churned
CUST07179,0,,Not Churned
CUST07180,1,2026-06-02,Poor Service
CUST07181,0,,Not Churned
CUST07182,1,2026-08-20,Technical Issues
CUST07183,0,,Not Churned
CUST07184,1,2026-07-04,Customer Support
CUST07185,1,2026-04-18,Technical Issues
CUST07186,0,,Not Churned
CUST07187,0,,Not Churned
CUST07188,0,,Not Churned
CUST07189,0,,Not Churned
CUST07190,0,,Not Churned
CUST07191,1,2026-06-25,Technical Issues
CUST07192,0,,Not Churned
CUST07193,1,2026-06-17,Poor Service
CUST07194,0,,Not Churned
CUST07195,0,,Not Churned
CUST07196,0,,Not Churned
CUST07197,0,,Not Churned
CUST07198,0,,Not Churned
CUST07199,0,,Not Churned
CUST07200,0,,Not Churned
CUST07201,0,,Not Churned
CUST07202,1,2026-06-03,Poor Service
CUST07203,0,,Not Churned
CUST07204,0,,Not Churned
CUST07205,0,,Not Churned
CUST07206,0,,Not Churned
CUST07207,0,,Not Churned
CUST07208,0,,Not Churned
CUST07209,0,,Not Churned
CUST07210,0,,Not Churned
CUST07211,0,,Not Churned
CUST07212,1,2026-08-07,Other
CUST07213,1,2026-03-20,Competitor
CUST07214,1,2026-03-13,Not Using Product
CUST07215,0,,Not Churned
CUST07216,0,,Not Churned
CUST07217,0,,Not Churned
CUST07218,0,,Not Churned
CUST07219,0,,Not Churned
CUST07220,0,,Not Churned
CUST07221,1,2026-07-26,Technical Issues
CUST07222,0,,Not Churned
CUST07223,0,,Not Churned
CUST07224,0,,Not Churned
CUST07225,0,,Not Churned
CUST07226,1,2026-06-11,High Price
CUST07227,0,,Not Churned
CUST07228,0,,Not Churned
CUST07229,1,2026-07-05,Technical Issues
CUST07230,0,,Not Churned
CUST07231,1,2026-05-09,Not Using Product
CUST07232,1,2026-05-26,Other
CUST07233,0,,Not Churned
CUST07234,1,2026-08-15,Not Using Product
CUST07235,1,2026-02-03,Other
CUST07236,1,2026-04-17,Technical Issues
CUST07237,0,,Not Churned
CUST07238,0,,Not Churned
CUST07239,0,,Not Churned
CUST07240,1,2026-08-13,Customer Support
CUST07241,0,,Not Churned
CUST07242,0,,Not Churned
CUST07243,1,2026-05-26,Other
CUST07244,0,,Not Churned
CUST07245,0,,Not Churned
CUST07246,1,2026-05-27,Technical Issues
CUST07247,0,,Not Churned
CUST07248,1,2026-05-02,High Price
CUST07249,0,,Not Churned
CUST07250,0,,Not Churned
CUST07251,0,,Not Churned
CUST07252,1,2026-06-26,Competitor
CUST07253,0,,Not Churned
CUST07254,0,,Not Churned
CUST07255,1,2026-01-11,Technical Issues
CUST07256,0,,Not Churned
CUST07257,0,,Not Churned
CUST07258,0,,Not Churned
CUST07259,0,,Not Churned
CUST07260,0,,Not Churned
CUST07261,0,,Not Churned
CUST07262,0,,Not Churned
CUST07263,1,2026-06-18,Technical Issues
CUST07264,0,,Not Churned
CUST07265,0,,Not Churned
CUST07266,0,,Not Churned
CUST07267,1,2026-02-08,Poor Service
CUST07268,1,2026-08-02,Competitor
CUST07269,1,2026-04-06,Other
CUST07270,0,,Not Churned
CUST07271,0,,Not Churned
CUST07272,0,,Not Churned
CUST07273,0,,Not Churned
CUST07274,1,2026-03-02,High Price
CUST07275,1,2026-04-01,Customer Support
CUST07276,0,,Not Churned
