customer_id,gender,age,city,customer_segment,signup_date,contract_type,payment_method,monthly_charge,login_count,support_tickets,avg_session_minutes,monthly_usage,last_login_date,tenure_months
CUST06789,Female,55,Hyderabad,Premium,2021-11-11,Monthly,Auto Pay,3872.68,12,3,62.2,80.7,2025-09-24,58
CUST06790,Male,34,Pune,Standard,2022-03-27,Monthly,UPI,2240.55,16,1,84.1,2.9,2025-07-25,53
CUST06791,Female,48,Mumbai,Basic,2023-03-20,Monthly,UPI,1552.93,14,3,41.4,62.4,2026-02-13,42
CUST06792,Female,34,Pune,Standard,2025-07-29,Monthly,UPI,2530.27,18,4,28.8,113.1,2025-10-22,13
CUST06793,Male,43,Mumbai,Basic,2025-02-02,Monthly,Auto Pay,3330.92,12,2,65.8,76.7,2026-05-03,19
CUST06794,Female,68,Chennai,Standard,2021-06-16,Monthly,UPI,1970.85,10,2,8.7,21.2,2025-04-25,63
CUST06795,Male,51,Bengaluru,Premium,2021-12-21,Monthly,Auto Pay,1902.34,16,2,73.6,47.5,2025-02-13,57
CUST06796,Female,63,Delhi,Basic,2021-04-14,Annual,Debit Card,4904.27,17,3,66.0,91.1,2025-03-19,65
CUST06797,Male,63,Mumbai,Standard,2023-08-17,Monthly,UPI,2029.07,13,1,47.1,61.0,2026-06-12,37
CUST06798,Female,43,Chennai,Basic,2024-06-20,Monthly,Net Banking,387.25,18,1,47.4,41.1,2025-08-25,26
CUST06799,Female,28,Pune,Premium,2023-07-13,Monthly,UPI,2395.89,9,1,89.2,34.2,2026-03-22,38
CUST06800,Male,47,Chennai,Premium,2022-10-29,Monthly,Credit Card,4133.86,11,4,22.9,46.0,2026-05-04,46
CUST06801,Male,48,Kolkata,Premium,2022-09-13,Monthly,Net Banking,4938.34,11,1,38.1,3.6,2025-09-26,48
CUST06802,Female,55,Hyderabad,Basic,2025-10-09,Monthly,Debit Card,997.08,6,1,52.6,4.1,2025-01-31,10
CUST06803,Female,23,Hyderabad,Premium,2022-03-31,Annual,UPI,4170.83,8,2,23.0,71.8,2025-05-21,53
CUST06804,Male,57,Delhi,Standard,2025-05-25,Annual,UPI,4050.39,6,1,53.7,12.6,2025-04-11,15
CUST06805,Male,68,Delhi,Premium,2025-10-28,Monthly,Auto Pay,2579.68,12,0,39.9,77.8,2026-02-11,10
CUST06806,Male,29,Mumbai,Standard,2024-09-22,Quarterly,Net Banking,3684.6,20,3,47.4,64.7,2025-05-14,23
CUST06807,Male,22,Delhi,Standard,2023-11-21,Monthly,UPI,1423.31,10,1,52.4,26.0,2026-07-18,33
CUST06808,Female,51,Hyderabad,Standard,2025-07-20,Annual,Net Banking,1357.49,13,4,68.0,70.6,2025-04-27,13
CUST06809,Female,29,Bengaluru,Basic,2025-09-30,Annual,Net Banking,2396.01,16,1,89.3,56.2,2026-03-24,11
CUST06810,Male,64,Pune,Basic,2024-03-08,Annual,UPI,1310.83,6,3,31.0,31.6,2026-07-11,30
CUST06811,Male,64,Bengaluru,Standard,2021-02-05,Monthly,Credit Card,4232.24,10,0,30.3,16.4,2026-08-06,67
CUST06812,Female,45,Hyderabad,Standard,2024-04-11,Monthly,Credit Card,3473.84,9,2,13.2,75.5,2025-01-17,29
CUST06813,Male,25,Mumbai,Basic,2024-05-31,Monthly,Credit Card,3296.25,11,0,28.1,67.1,2025-03-27,27
CUST06814,Female,44,Bengaluru,Standard,2022-07-08,Monthly,UPI,2856.49,13,2,75.0,90.6,2025-10-24,50
CUST06815,Female,32,Mumbai,Standard,2021-03-22,Quarterly,Credit Card,3847.27,13,5,89.4,109.1,2026-05-01,66
CUST06816,Male,31,Hyderabad,Standard,2023-03-10,Monthly,Credit Card,1625.87,8,0,22.9,89.0,2025-03-20,42
CUST06817,Male,65,Kolkata,Standard,2023-06-26,Annual,Debit Card,3252.36,6,1,71.4,63.2,2026-05-26,38
CUST06818,Female,53,Bengaluru,Standard,2025-06-22,Monthly,Credit Card,4098.15,10,0,67.9,77.1,2026-02-21,14
CUST06819,Male,61,Delhi,Premium,2024-02-15,Monthly,Credit Card,4066.63,7,1,42.3,6.9,2025-09-04,30
CUST06820,Female,19,Pune,Premium,2023-01-29,Monthly,Auto Pay,2436.56,13,2,31.5,67.7,2025-02-24,43
CUST06821,Female,47,Chennai,Basic,2024-10-04,Monthly,Credit Card,1380.88,17,2,82.6,28.2,2025-10-29,23
CUST06822,Male,23,Pune,Basic,2021-11-10,Quarterly,Auto Pay,1889.64,12,1,5.7,32.4,2025-07-12,58
CUST06823,Female,25,Bengaluru,Basic,2021-07-27,Quarterly,Credit Card,3783.38,9,2,88.6,105.5,2025-04-30,62
CUST06824,Male,48,Kolkata,Basic,2021-05-29,Monthly,Credit Card,2407.56,16,1,48.7,42.1,2025-09-28,64
CUST06825,Male,64,Hyderabad,Basic,2025-05-21,Monthly,Net Banking,2739.87,8,1,64.8,69.0,2025-01-03,15
CUST06826,Male,38,Hyderabad,Basic,2023-07-17,Monthly,Net Banking,4455.91,14,0,9.2,88.2,2025-01-26,38
CUST06827,Female,19,Hyderabad,Basic,2023-02-05,Quarterly,UPI,4694.35,3,1,8.6,97.0,2026-05-24,43
CUST06828,Male,52,Bengaluru,Basic,2021-05-02,Monthly,UPI,322.42,13,4,17.4,112.8,2025-02-17,64
CUST06829,Female,36,Pune,Premium,2025-02-09,Monthly,Debit Card,3961.78,16,1,64.1,22.1,2025-02-08,18
CUST06830,Female,30,Mumbai,Premium,2023-12-08,Quarterly,Debit Card,1304.96,13,1,19.0,82.5,2025-10-15,33
CUST06831,Male,18,Delhi,Standard,2023-08-30,Monthly,Debit Card,593.49,15,5,73.1,5.1,2025-06-03,36
CUST06832,Male,64,Delhi,Basic,2024-12-20,Quarterly,Debit Card,2927.94,13,5,44.9,64.9,2025-05-07,20
CUST06833,Female,18,Chennai,Premium,2022-03-23,Monthly,Auto Pay,1165.38,15,1,48.4,21.2,2025-04-22,54
CUST06834,Male,37,Bengaluru,Standard,2024-03-14,Annual,UPI,2066.8,3,0,34.8,115.7,2026-06-21,30
CUST06835,Female,61,Kolkata,Standard,2025-10-13,Quarterly,Net Banking,4711.95,8,2,11.9,83.6,2025-12-03,10
CUST06836,Female,21,Hyderabad,Standard,2023-02-22,Monthly,Auto Pay,2624.78,13,1,80.0,36.5,2026-02-02,42
CUST06837,Male,48,Kolkata,Basic,2025-09-08,Monthly,Debit Card,2687.15,8,1,31.1,4.0,2026-02-16,11
CUST06838,Male,37,Bengaluru,Basic,2025-08-16,Monthly,Auto Pay,2592.1,11,2,19.5,24.3,2026-07-27,12
CUST06839,Female,62,Bengaluru,Basic,2024-02-27,Monthly,Debit Card,379.32,17,1,43.2,106.2,2026-02-23,30
CUST06840,Male,53,Bengaluru,Standard,2024-09-21,Monthly,Credit Card,587.31,13,3,45.6,40.3,2026-05-19,23
CUST06841,Male,53,Delhi,Standard,2023-08-16,Monthly,Debit Card,2113.38,6,3,10.5,116.8,2026-03-13,37
CUST06842,Female,19,Bengaluru,Basic,2023-01-19,Annual,Net Banking,4210.17,16,0,49.1,104.7,2026-06-07,44
CUST06843,Male,69,Pune,Standard,2024-08-07,Monthly,Net Banking,976.27,11,5,39.9,38.4,2025-12-31,25
CUST06844,Female,46,Kolkata,Standard,2021-04-12,Monthly,Net Banking,4780.22,13,1,86.2,115.6,2025-03-19,65
CUST06845,Male,54,Pune,Basic,2023-12-12,Monthly,Credit Card,3629.93,12,1,17.5,14.6,2026-03-29,33
CUST06846,Male,25,Mumbai,Standard,2022-10-02,Quarterly,Debit Card,3998.26,8,1,87.3,98.5,2025-10-15,47
CUST06847,Female,39,Mumbai,Standard,2022-07-03,Annual,UPI,710.23,10,1,37.8,60.2,2026-07-11,50
CUST06848,Female,48,Pune,Basic,2025-08-29,Quarterly,UPI,3798.47,14,1,62.3,74.6,2025-02-13,12
CUST06849,Male,25,Hyderabad,Basic,2023-12-26,Monthly,Debit Card,3233.49,11,0,70.3,84.7,2025-01-15,32
CUST06850,Male,24,Bengaluru,Standard,2025-06-16,Annual,Auto Pay,1043.67,15,0,42.2,37.0,2025-01-18,14
CUST06851,Female,26,Mumbai,Standard,2021-10-05,Monthly,Debit Card,1676.72,10,1,43.5,75.0,2026-04-29,59
CUST06852,Male,42,Delhi,Basic,2021-04-24,Quarterly,UPI,3094.46,12,3,44.1,117.7,2026-08-24,65
CUST06853,Male,69,Kolkata,Basic,2025-05-19,Monthly,UPI,1077.04,6,0,49.9,44.0,2025-04-26,15
CUST06854,Female,25,Delhi,Basic,2025-10-08,Monthly,Net Banking,4673.54,12,1,34.3,16.5,2025-09-23,10
CUST06855,Male,34,Hyderabad,Standard,2021-11-20,Monthly,Net Banking,3170.94,12,2,54.3,55.1,2026-07-04,58
CUST06856,Male,34,Mumbai,Basic,2023-10-01,Annual,Debit Card,3376.95,11,2,71.6,105.1,2025-06-02,35
CUST06857,Female,65,Bengaluru,Standard,2022-06-12,Annual,Credit Card,1243.08,10,0,60.1,52.5,2025-06-14,51
CUST06858,Male,51,Pune,Basic,2022-12-24,Monthly,UPI,3413.78,8,2,6.3,107.7,2026-01-01,44
CUST06859,Female,34,Pune,Basic,2025-05-11,Quarterly,UPI,1022.75,13,1,58.8,2.5,2025-09-04,15
CUST06860,Female,45,Chennai,Standard,2023-06-01,Annual,Net Banking,3740.32,12,3,64.2,69.7,2025-03-04,39
CUST06861,Male,40,Chennai,Basic,2024-11-18,Annual,Net Banking,2468.03,12,3,75.6,62.5,2025-05-13,21
CUST06862,Male,47,Delhi,Basic,2024-08-31,Annual,Net Banking,4928.61,9,1,60.2,78.7,2026-04-21,24
CUST06863,Male,53,Kolkata,Premium,2025-10-02,Monthly,Debit Card,2178.4,8,1,31.9,8.8,2025-11-07,11
CUST06864,Male,54,Mumbai,Standard,2024-06-24,Annual,Debit Card,3581.83,6,0,23.4,92.8,2026-07-25,26
CUST06865,Male,60,Kolkata,Basic,2025-01-22,Monthly,Auto Pay,1812.87,12,2,39.3,82.4,2025-03-22,19
CUST06866,Male,33,Kolkata,Basic,2022-02-17,Monthly,UPI,3074.53,9,5,33.4,89.1,2025-08-12,55
CUST06867,Female,21,Chennai,Standard,2023-03-03,Quarterly,UPI,882.93,13,0,5.8,10.7,2026-04-17,42
CUST06868,Male,48,Bengaluru,Standard,2021-01-24,Monthly,Debit Card,4950.18,12,1,39.5,89.2,2025-07-29,68
CUST06869,Female,59,Mumbai,Premium,2023-02-16,Quarterly,Debit Card,2992.98,9,0,11.7,83.3,2026-08-10,43
CUST06870,Male,68,Delhi,Standard,2023-09-02,Monthly,Credit Card,1443.73,8,0,38.9,72.9,2026-03-28,36
CUST06871,Female,61,Pune,Basic,2021-07-22,Monthly,Auto Pay,566.91,12,4,31.2,118.4,2026-05-10,62
CUST06872,Male,67,Pune,Basic,2022-04-16,Annual,UPI,2487.02,9,5,16.3,58.0,2025-09-14,53
CUST06873,Female,51,Mumbai,Premium,2025-05-28,Monthly,Debit Card,4228.45,8,3,44.6,8.5,2026-08-06,15
CUST06874,Male,36,Delhi,Premium,2021-03-27,Annual,Auto Pay,2500.42,10,5,76.4,89.2,2025-12-08,66
CUST06875,Male,28,Delhi,Standard,2021-12-08,Annual,Net Banking,575.76,10,1,61.4,67.2,2026-06-07,57
CUST06876,Male,34,Hyderabad,Standard,2021-01-19,Quarterly,Debit Card,540.24,15,3,18.3,117.7,2026-07-04,68
CUST06877,Female,63,Delhi,Standard,2024-10-25,Monthly,UPI,1586.65,11,1,22.6,80.1,2026-07-17,22
CUST06878,Female,50,Pune,Basic,2025-01-07,Monthly,Credit Card,1070.15,11,3,58.5,35.9,2026-02-23,20
CUST06879,Male,27,Delhi,Standard,2021-02-23,Quarterly,Credit Card,3279.14,16,2,53.0,67.0,2025-02-26,67
CUST06880,Female,41,Mumbai,Premium,2024-03-30,Quarterly,UPI,301.81,15,1,48.0,22.1,2026-06-25,29
CUST06881,Female,36,Pune,Basic,2021-05-12,Monthly,Debit Card,3494.75,17,4,8.0,89.1,2025-08-01,64
CUST06882,Male,18,Hyderabad,Basic,2021-07-08,Annual,Auto Pay,1128.41,15,4,11.7,52.6,2026-03-13,62
CUST06883,Male,54,Bengaluru,Basic,2023-07-30,Annual,UPI,2306.56,12,2,77.0,111.1,2025-09-11,37
CUST06884,Male,37,Kolkata,Standard,2022-05-02,Monthly,Net Banking,1672.08,17,3,64.1,76.1,2025-12-24,52
CUST06885,Male,45,Chennai,Premium,2024-06-11,Monthly,Auto Pay,3460.77,18,1,75.9,70.5,2026-06-22,27
CUST06886,Male,44,Pune,Standard,2024-01-02,Quarterly,Credit Card,4001.24,10,1,44.4,69.6,2026-05-06,32
CUST06887,Female,25,Bengaluru,Basic,2024-03-10,Monthly,Debit Card,3479.89,13,3,19.0,33.0,2025-05-29,30
CUST06888,Female,55,Chennai,Basic,2021-07-07,Monthly,Auto Pay,4731.25,11,1,74.0,86.1,2026-04-29,62
CUST06889,Male,58,Chennai,Standard,2025-03-19,Monthly,Credit Card,1854.52,11,1,79.8,107.2,2026-08-28,17
CUST06890,Female,51,Mumbai,Basic,2023-08-11,Annual,Auto Pay,1364.54,9,1,78.1,12.3,2025-06-26,37
CUST06891,Female,67,Chennai,Standard,2023-01-10,Monthly,Debit Card,2845.53,7,0,85.7,13.7,2025-06-02,44
CUST06892,Female,50,Bengaluru,Basic,2024-10-06,Quarterly,UPI,3369.55,7,4,40.9,20.5,2025-12-22,23
CUST06893,Male,49,Hyderabad,Standard,2022-07-31,Monthly,Debit Card,3171.1,9,2,80.4,29.4,2025-12-30,49
CUST06894,Male,29,Chennai,Basic,2021-01-27,Quarterly,Net Banking,2413.83,13,7,41.1,32.8,2026-06-28,68
CUST06895,Female,54,Bengaluru,Standard,2024-08-23,Annual,Debit Card,1499.9,6,1,51.3,57.7,2026-05-04,24
CUST06896,Male,27,Bengaluru,Basic,2022-08-01,Quarterly,Credit Card,2136.87,15,6,59.6,41.5,2026-05-19,49
CUST06897,Female,49,Hyderabad,Basic,2021-05-21,Annual,Credit Card,602.39,10,1,80.2,12.3,2025-10-19,64
CUST06898,Male,42,Delhi,Standard,2024-05-12,Monthly,Debit Card,2004.5,8,1,67.1,117.7,2025-05-12,28
CUST06899,Male,67,Kolkata,Standard,2022-03-12,Monthly,Net Banking,3120.23,15,2,64.0,1.8,2026-08-09,54
CUST06900,Female,29,Hyderabad,Basic,2022-10-28,Monthly,Debit Card,2492.74,10,3,35.3,115.1,2025-03-06,46
CUST06901,Male,59,Mumbai,Basic,2023-10-22,Quarterly,Credit Card,3832.89,7,5,63.0,90.9,2026-03-15,34
CUST06902,Male,43,Hyderabad,Basic,2024-11-10,Monthly,Net Banking,3716.19,17,2,22.0,118.4,2025-12-09,21
CUST06903,Female,65,Hyderabad,Standard,2022-12-25,Annual,Debit Card,3918.5,10,2,10.1,98.3,2025-12-07,44
CUST06904,Male,29,Chennai,Premium,2021-05-02,Annual,Credit Card,1750.43,13,3,64.7,57.0,2025-11-15,64
CUST06905,Female,22,Hyderabad,Premium,2021-11-03,Monthly,Net Banking,3106.61,11,0,70.9,11.2,2026-05-12,58
CUST06906,Female,19,Pune,Premium,2022-12-18,Quarterly,UPI,630.19,17,1,8.9,117.7,2025-06-03,45
CUST06907,Female,21,Chennai,Standard,2025-07-13,Quarterly,Net Banking,3318.01,15,1,8.8,82.7,2026-08-20,13
CUST06908,Female,62,Mumbai,Standard,2023-02-09,Monthly,Auto Pay,325.34,13,1,37.9,102.2,2025-12-14,43
CUST06909,Female,33,Bengaluru,Basic,2025-10-24,Monthly,Debit Card,1388.33,13,3,86.1,39.8,2025-11-14,10
CUST06910,Male,32,Mumbai,Premium,2022-09-06,Quarterly,UPI,3821.72,7,1,54.1,116.0,2026-06-30,48
CUST06911,Female,22,Delhi,Basic,2022-11-24,Annual,Debit Card,4882.29,6,2,31.4,54.5,2026-03-13,45
CUST06912,Male,61,Pune,Basic,2023-01-13,Annual,Debit Card,3419.17,13,1,5.8,99.2,2025-09-26,44
CUST06913,Male,52,Hyderabad,Basic,2021-01-28,Monthly,Credit Card,1496.19,14,2,19.5,69.4,2025-11-09,68
CUST06914,Female,25,Pune,Standard,2023-07-26,Quarterly,Net Banking,3642.91,12,5,20.3,17.3,2025-08-23,37
CUST06915,Female,40,Pune,Premium,2025-03-25,Monthly,Auto Pay,2820.78,11,1,64.5,24.4,2025-12-04,17
CUST06916,Female,21,Delhi,Basic,2024-07-03,Annual,Auto Pay,2290.44,13,4,79.7,105.5,2025-12-12,26
CUST06917,Male,62,Bengaluru,Premium,2025-06-03,Monthly,Net Banking,785.09,11,4,7.7,47.3,2026-06-05,15
CUST06918,Male,31,Pune,Basic,2023-03-18,Monthly,Net Banking,1884.94,10,2,5.9,113.7,2025-11-13,42
CUST06919,Male,18,Pune,Standard,2021-01-13,Annual,Credit Card,1282.48,9,3,51.0,69.5,2025-06-05,68
CUST06920,Female,22,Kolkata,Standard,2021-04-29,Monthly,Debit Card,4750.85,7,2,70.4,18.2,2026-02-16,65
CUST06921,Female,39,Kolkata,Basic,2024-08-09,Monthly,UPI,1066.04,12,3,52.7,83.0,2026-05-01,25
CUST06922,Male,61,Kolkata,Basic,2025-07-22,Annual,Debit Card,1630.68,14,1,70.2,59.8,2025-12-14,13
CUST06923,Male,22,Pune,Standard,2023-06-20,Monthly,Auto Pay,1908.27,12,2,18.6,20.4,2025-07-31,38
CUST06924,Female,37,Kolkata,Standard,2021-06-27,Monthly,Credit Card,1840.39,11,0,42.2,17.7,2025-06-04,63
CUST06925,Male,65,Chennai,Basic,2022-06-10,Annual,Credit Card,1509.91,13,0,87.8,115.1,2025-03-18,51
CUST06926,Male,23,Pune,Standard,2022-03-26,Quarterly,Net Banking,1920.56,12,1,62.3,79.4,2025-06-03,53
CUST06927,Male,67,Kolkata,Standard,2024-02-26,Monthly,Credit Card,2695.13,10,3,31.7,92.9,2025-06-26,30
CUST06928,Male,60,Delhi,Basic,2021-03-12,Annual,Auto Pay,3260.53,10,0,6.4,92.6,2025-02-20,66
CUST06929,Female,23,Hyderabad,Basic,2023-09-22,Monthly,Debit Card,2499.74,15,1,57.0,26.1,2025-09-24,35
CUST06930,Male,52,Kolkata,Standard,2021-04-17,Quarterly,Auto Pay,3080.07,12,2,77.2,93.4,2025-09-15,65
CUST06931,Male,56,Pune,Standard,2024-09-13,Monthly,Credit Card,4210.93,13,1,85.6,24.4,2025-09-06,23
CUST06932,Female,35,Kolkata,Basic,2022-03-17,Monthly,Net Banking,3697.99,12,1,88.2,36.1,2025-07-23,54
CUST06933,Male,39,Kolkata,Basic,2024-03-20,Quarterly,Debit Card,1895.36,12,2,27.1,110.5,2026-07-08,29
CUST06934,Male,47,Pune,Premium,2025-06-16,Monthly,UPI,3159.35,12,1,23.3,10.7,2026-01-19,14
CUST06935,Male,45,Delhi,Basic,2025-06-06,Monthly,Credit Card,4267.57,21,2,43.9,38.0,2026-05-12,15
CUST06936,Male,62,Chennai,Standard,2022-06-09,Annual,UPI,1629.27,18,3,74.3,92.1,2025-07-23,51
CUST06937,Female,60,Bengaluru,Basic,2022-11-20,Quarterly,Auto Pay,2172.16,12,2,37.3,86.3,2025-06-20,46
CUST06938,Female,21,Delhi,Basic,2024-06-11,Monthly,Net Banking,4513.55,22,3,17.7,77.2,2025-10-26,27
CUST06939,Female,20,Pune,Standard,2023-12-05,Annual,Debit Card,814.68,6,2,22.3,20.9,2026-05-07,33
CUST06940,Female,19,Delhi,Premium,2025-02-11,Monthly,UPI,2941.66,16,3,78.0,102.6,2025-03-22,18
CUST06941,Male,43,Mumbai,Standard,2023-09-06,Annual,Debit Card,4430.06,9,1,54.5,18.3,2026-07-12,36
CUST06942,Male,32,Chennai,Basic,2022-05-23,Monthly,UPI,4250.87,13,1,73.4,34.2,2025-02-27,52
CUST06943,Male,61,Bengaluru,Basic,2023-06-20,Monthly,UPI,1219.16,14,3,63.2,11.1,2026-04-02,38
CUST06944,Male,31,Chennai,Basic,2021-08-04,Monthly,Net Banking,3967.47,15,3,30.9,105.4,2026-04-07,61
CUST06945,Female,60,Pune,Standard,2022-06-13,Annual,Auto Pay,4197.12,17,3,62.3,17.1,2025-08-31,51
CUST06946,Male,29,Chennai,Standard,2024-11-10,Monthly,Auto Pay,3679.19,11,1,9.3,29.1,2025-02-28,21
CUST06947,Female,38,Pune,Premium,2025-02-13,Quarterly,Auto Pay,2042.34,11,1,49.6,69.4,2025-05-09,18
CUST06948,Male,29,Pune,Standard,2021-10-05,Monthly,Debit Card,473.57,13,2,10.4,17.6,2025-02-26,59
CUST06949,Female,61,Bengaluru,Standard,2024-03-30,Monthly,Net Banking,2237.51,9,1,35.5,4.1,2025-09-02,29
CUST06950,Male,59,Delhi,Standard,2021-03-13,Annual,Net Banking,1494.2,9,1,42.8,98.5,2025-02-16,66
CUST06951,Female,51,Pune,Basic,2024-10-10,Annual,UPI,1263.96,13,0,40.2,50.6,2025-05-06,23
CUST06952,Female,18,Pune,Basic,2024-12-12,Annual,Net Banking,1773.88,7,1,15.4,85.2,2026-01-17,20
CUST06953,Male,60,Hyderabad,Premium,2025-11-27,Annual,Credit Card,888.96,9,6,88.1,119.4,2026-05-21,9
CUST06954,Female,29,Bengaluru,Basic,2024-11-11,Annual,Debit Card,4334.06,17,2,64.6,75.5,2025-08-05,21
CUST06955,Female,65,Chennai,Basic,2021-02-04,Annual,UPI,3692.78,16,2,6.3,87.5,2026-02-14,67
CUST06956,Female,25,Chennai,Standard,2023-11-18,Monthly,Auto Pay,2241.94,13,3,17.4,29.1,2025-08-01,33
CUST06957,Male,47,Delhi,Basic,2024-12-19,Quarterly,Auto Pay,864.19,17,2,79.9,60.4,2026-08-20,20
CUST06958,Male,57,Mumbai,Premium,2021-03-17,Monthly,UPI,1220.83,6,1,21.2,117.9,2026-08-31,66
CUST06959,Male,23,Pune,Basic,2024-09-30,Annual,Credit Card,2613.42,13,1,43.7,58.8,2025-02-21,23
CUST06960,Male,44,Kolkata,Standard,2021-11-06,Quarterly,Net Banking,4617.23,13,4,56.3,117.1,2026-04-20,58
CUST06961,Male,48,Pune,Standard,2023-01-26,Annual,Credit Card,4916.17,20,4,25.7,102.8,2025-09-01,43
CUST06962,Male,21,Pune,Standard,2023-02-08,Annual,UPI,4847.27,12,3,86.1,70.9,2025-05-18,43
CUST06963,Female,47,Delhi,Basic,2022-04-02,Monthly,UPI,4283.95,8,2,43.3,94.9,2025-12-22,53
CUST06964,Male,45,Delhi,Basic,2024-11-19,Quarterly,Net Banking,492.1,17,0,63.0,89.3,2025-03-25,21
CUST06965,Male,31,Chennai,Premium,2024-11-09,Monthly,Auto Pay,4864.42,10,2,63.3,52.8,2026-01-16,22
CUST06966,Male,47,Hyderabad,Basic,2023-01-27,Annual,UPI,2665.19,11,6,59.1,113.8,2025-03-18,43
CUST06967,Male,18,Hyderabad,Standard,2022-05-10,Monthly,UPI,419.42,9,3,25.2,64.4,2025-08-31,52
CUST06968,Female,67,Mumbai,Premium,2024-09-02,Quarterly,Debit Card,3769.05,11,1,33.0,51.7,2025-03-07,24
CUST06969,Female,24,Pune,Standard,2025-09-13,Monthly,Auto Pay,3587.65,12,2,38.4,27.6,2025-12-10,11
CUST06970,Female,34,Pune,Standard,2024-04-09,Monthly,Credit Card,3548.81,8,1,27.5,1.2,2025-06-25,29
CUST06971,Female,40,Mumbai,Standard,2021-12-04,Monthly,UPI,2138.8,13,1,88.2,108.1,2025-07-01,57
CUST06972,Female,25,Kolkata,Basic,2024-08-12,Monthly,Net Banking,2929.11,12,2,41.5,107.3,2026-03-29,24
CUST06973,Female,42,Kolkata,Basic,2021-08-14,Monthly,Credit Card,761.89,16,0,44.7,36.6,2026-06-30,61
CUST06974,Female,51,Chennai,Premium,2023-07-31,Annual,Net Banking,4968.17,12,2,88.7,28.4,2025-04-15,37
CUST06975,Male,48,Hyderabad,Standard,2025-08-25,Annual,Credit Card,3644.8,13,1,30.2,50.8,2025-12-10,12
CUST06976,Male,67,Mumbai,Basic,2021-09-24,Monthly,UPI,4016.48,15,2,81.8,94.4,2025-04-29,60
CUST06977,Male,32,Pune,Basic,2023-07-19,Quarterly,Debit Card,1795.14,9,1,62.2,47.9,2025-05-26,37
CUST06978,Male,59,Bengaluru,Basic,2022-09-17,Monthly,Net Banking,718.91,14,0,76.2,10.9,2025-05-12,48
CUST06979,Male,18,Bengaluru,Basic,2022-02-03,Annual,Auto Pay,3552.67,12,2,40.0,114.7,2025-04-16,55
CUST06980,Female,41,Bengaluru,Premium,2021-11-22,Monthly,Auto Pay,4517.99,10,1,12.8,90.6,2025-03-12,58
CUST06981,Male,69,Chennai,Premium,2025-06-27,Quarterly,Debit Card,2580.44,12,3,49.6,36.0,2026-02-06,14
CUST06982,Male,63,Pune,Standard,2023-04-14,Monthly,Credit Card,1116.05,16,4,83.4,32.7,2025-06-22,41
CUST06983,Male,38,Bengaluru,Premium,2022-05-03,Monthly,Credit Card,3171.78,12,1,85.5,4.8,2025-07-06,52
CUST06984,Male,28,Kolkata,Standard,2023-04-23,Annual,Debit Card,3627.74,11,2,11.7,16.2,2025-10-30,40
CUST06985,Female,35,Pune,Standard,2023-11-21,Annual,UPI,3512.05,16,4,87.8,59.4,2026-08-16,33
CUST06986,Male,48,Bengaluru,Premium,2022-07-17,Monthly,Auto Pay,4374.53,12,2,50.3,62.0,2025-09-29,50
CUST06987,Male,48,Pune,Standard,2025-01-10,Annual,Credit Card,940.97,14,2,42.6,13.3,2025-08-29,19
CUST06988,Male,52,Bengaluru,Basic,2025-11-11,Monthly,Debit Card,1337.68,17,3,48.5,25.4,2026-01-26,9
CUST06989,Male,65,Pune,Standard,2022-06-06,Annual,Net Banking,3338.58,13,2,24.2,114.7,2025-08-27,51
CUST06990,Female,47,Bengaluru,Standard,2025-11-15,Annual,Auto Pay,1700.68,10,3,25.2,9.4,2025-01-05,9
CUST06991,Male,34,Chennai,Basic,2024-01-06,Monthly,UPI,3828.17,7,3,50.2,25.4,2026-03-11,32
CUST06992,Male,18,Delhi,Basic,2022-01-16,Monthly,Auto Pay,2072.36,13,1,78.3,16.8,2026-07-28,56
CUST06993,Female,46,Mumbai,Standard,2022-04-10,Annual,Debit Card,2469.2,14,3,47.5,3.1,2026-05-22,53
CUST06994,Female,68,Delhi,Standard,2021-05-18,Annual,Debit Card,2315.12,16,0,16.4,42.8,2025-11-30,64
CUST06995,Male,21,Chennai,Basic,2022-12-30,Quarterly,Credit Card,1723.91,11,4,44.2,32.1,2025-08-19,44
CUST06996,Female,57,Bengaluru,Basic,2021-09-03,Monthly,UPI,2861.58,14,1,61.1,27.0,2025-08-30,60
CUST06997,Female,29,Hyderabad,Premium,2025-05-28,Monthly,Credit Card,4032.36,17,4,83.2,35.2,2025-12-28,15
CUST06998,Female,67,Bengaluru,Standard,2022-04-28,Monthly,UPI,1872.91,13,2,35.1,12.9,2026-06-02,52
CUST06999,Male,66,Pune,Standard,2025-04-04,Monthly,Debit Card,4364.64,14,4,83.2,51.4,2025-04-27,17
CUST07000,Male,53,Kolkata,Basic,2023-06-04,Quarterly,Auto Pay,1438.5,10,1,89.5,40.3,2025-09-25,39
CUST07001,Male,21,Pune,Basic,2025-05-27,Annual,Debit Card,2570.97,11,1,51.7,54.3,2026-04-16,15
CUST07002,Male,18,Pune,Basic,2023-01-10,Quarterly,Credit Card,1566.2,11,0,57.5,102.4,2026-05-21,44
CUST07003,Female,56,Hyderabad,Standard,2025-02-26,Monthly,Net Banking,3232.44,12,1,33.0,53.7,2025-07-09,18
CUST07004,Female,30,Pune,Basic,2022-06-06,Annual,Auto Pay,3010.04,9,2,74.2,84.5,2026-06-03,51
CUST07005,Male,31,Kolkata,Standard,2025-11-27,Annual,Debit Card,4527.55,11,1,77.8,44.6,2025-01-24,9
